Invoice,StockCode,Description,Quantity,InvoiceDate,Price,Customer ID,Country
551149,15034,PAPER POCKET TRAVELING FAN ,144,2011-04-26 14:19:00,0.14,13184,United Kingdom
551161,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,64,2011-04-26 15:26:00,0.65,18183,United Kingdom
551162,21977,PACK OF 60 PINK PAISLEY CAKE CASES,60,2011-04-26 15:45:00,0.42,12901,United Kingdom
551162,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1200,2011-04-26 15:45:00,0.21,12901,United Kingdom
551165,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2011-04-26 15:58:00,0.85,17262,United Kingdom
551166,21556,CERAMIC STRAWBERRY MONEY BOX,408,2011-04-26 16:01:00,2.25,17857,United Kingdom
551181,84949,SILVER HANGING T-LIGHT HOLDER,96,2011-04-27 08:17:00,1.45,13089,United Kingdom
551184,21232,STRAWBERRY CERAMIC TRINKET BOX,144,2011-04-27 09:03:00,1.06,18220,United Kingdom
551184,21231,SWEETHEART CERAMIC TRINKET BOX,144,2011-04-27 09:03:00,1.06,18220,United Kingdom
551186,22536,MAGIC DRAWING SLATE PURDEY,60,2011-04-27 10:01:00,0.42,17857,United Kingdom
551188,22900, SET 2 TEA TOWELS I LOVE LONDON ,100,2011-04-27 10:03:00,2.75,15898,United Kingdom
551189,22386,JUMBO BAG PINK POLKADOT,100,2011-04-27 10:04:00,1.74,16029,United Kingdom
551189,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,100,2011-04-27 10:04:00,1.74,16029,United Kingdom
551189,85099F,JUMBO BAG STRAWBERRY,100,2011-04-27 10:04:00,1.74,16029,United Kingdom
551189,85099C,JUMBO  BAG BAROQUE BLACK WHITE,200,2011-04-27 10:04:00,1.74,16029,United Kingdom
551191,22084,PAPER CHAIN KIT EMPIRE,320,2011-04-27 10:52:00,2.55,16698,United Kingdom
551198,21845,DAIRY MAID STRIPE MUG,72,2011-04-27 11:26:00,0.79,13694,United Kingdom
551198,79030G,TUMBLER NEW ENGLAND,120,2011-04-27 11:26:00,0.39,13694,United Kingdom
551198,51020A,SUMMER FUN DESIGN SHOWER CAP,96,2011-04-27 11:26:00,0.29,13694,United Kingdom
551198,17091J,VANILLA INCENSE IN TIN,144,2011-04-27 11:26:00,0.38,13694,United Kingdom
551234,22459,CAST IRON HOOK GARDEN TROWEL,64,2011-04-27 11:47:00,2.1,17450,United Kingdom
551234,21897,POTTING SHED CANDLE CITRONELLA,60,2011-04-27 11:47:00,2.55,17450,United Kingdom
551234,21898,POTTING SHED ROSE CANDLE,60,2011-04-27 11:47:00,3.15,17450,United Kingdom
551259,22423,REGENCY CAKESTAND 3 TIER,150,2011-04-27 12:04:00,10.95,17949,United Kingdom
551268,17003,BROCADE RING PURSE ,108,2011-04-27 12:08:00,0.29,16965,United Kingdom
551271,15036,ASSORTED COLOURS SILK FAN,60,2011-04-27 12:39:00,0.83,17187,United Kingdom
551279,22740,POLKADOT PEN,240,2011-04-27 13:19:00,0.72,16013,United Kingdom
551289,21746,SMALL RED RETROSPOT WINDMILL,96,2011-04-27 14:18:00,1.06,18226,United Kingdom
551291,17021,NAMASTE SWAGAT INCENSE,72,2011-04-27 14:26:00,0.24,14298,United Kingdom
551291,17038,PORCELAIN BUDAH INCENSE HOLDER,200,2011-04-27 14:26:00,0.07,14298,United Kingdom
551291,17096,ASSORTED LAQUERED INCENSE HOLDERS,96,2011-04-27 14:26:00,0.17,14298,United Kingdom
551291,17084R,ASSORTED INCENSE PACK,144,2011-04-27 14:26:00,0.16,14298,United Kingdom
551291,72225C,LAVENDER SCENT CAKE CANDLE,96,2011-04-27 14:26:00,0.21,14298,United Kingdom
551291,22315,200 RED + WHITE BENDY STRAWS,96,2011-04-27 14:26:00,1.06,14298,United Kingdom
551291,84692,BOX OF 24 COCKTAIL PARASOLS,400,2011-04-27 14:26:00,0.32,14298,United Kingdom
551291,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,96,2011-04-27 14:26:00,0.72,14298,United Kingdom
551291,16008,SMALL FOLDING SCISSOR(POINTED EDGE),240,2011-04-27 14:26:00,0.08,14298,United Kingdom
551291,16015,MEDIUM CHINESE STYLE SCISSOR,273,2011-04-27 14:26:00,0.36,14298,United Kingdom
551291,16048,TEATIME ROUND PENCIL SHARPENER ,96,2011-04-27 14:26:00,0.12,14298,United Kingdom
551291,16216,LETTER SHAPE PENCIL SHARPENER,160,2011-04-27 14:26:00,0.12,14298,United Kingdom
551291,16219,HOUSE SHAPE PENCIL SHARPENER,108,2011-04-27 14:26:00,0.16,14298,United Kingdom
551291,16218,CARTOON  PENCIL SHARPENERS,160,2011-04-27 14:26:00,0.12,14298,United Kingdom
551292,23078,ICE CREAM PEN LIP GLOSS ,96,2011-04-27 14:27:00,1.04,14298,United Kingdom
551292,23077,DOUGHNUT LIP GLOSS ,60,2011-04-27 14:27:00,1.04,14298,United Kingdom
551305,21084,SET/6 COLLAGE PAPER CUPS,72,2011-04-27 14:58:00,0.19,16145,United Kingdom
551314,21915,RED  HARMONICA IN BOX ,280,2011-04-27 15:07:00,1.06,16333,United Kingdom
551314,22620,4 TRADITIONAL SPINNING TOPS,160,2011-04-27 15:07:00,1.06,16333,United Kingdom
551314,22440,BALLOON WATER BOMB PACK OF 35,1200,2011-04-27 15:07:00,0.36,16333,United Kingdom
551314,21891,TRADITIONAL WOODEN SKIPPING ROPE,144,2011-04-27 15:07:00,1.06,16333,United Kingdom
551314,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,1152,2011-04-27 15:07:00,0.21,16333,United Kingdom
551318,21898,POTTING SHED ROSE CANDLE,60,2011-04-27 15:25:00,3.15,Unknown,United Kingdom
551320,21897,POTTING SHED CANDLE CITRONELLA,60,2011-04-27 15:25:00,2.55,Unknown,United Kingdom
551319,22459,CAST IRON HOOK GARDEN TROWEL,65,2011-04-27 15:25:00,2.1,Unknown,United Kingdom
551322,85099F,JUMBO BAG STRAWBERRY,101,2011-04-27 15:28:00,4.13,Unknown,United Kingdom
551340,22178,VICTORIAN GLASS HANGING T-LIGHT,56,2011-04-27 17:23:00,1.25,Unknown,United Kingdom
551341,84978,HANGING HEART JAR T-LIGHT HOLDER,108,2011-04-28 07:52:00,1.06,15189,United Kingdom
551341,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-04-28 07:52:00,1.06,15189,United Kingdom
551345,20726,LUNCH BAG WOODLAND,100,2011-04-28 09:03:00,1.45,14646,Netherlands
551345,20724,RED RETROSPOT CHARLOTTE BAG,100,2011-04-28 09:03:00,0.72,14646,Netherlands
551345,21671,RED SPOT CERAMIC DRAWER KNOB,96,2011-04-28 09:03:00,1.06,14646,Netherlands
551351,15034,PAPER POCKET TRAVELING FAN ,240,2011-04-28 10:20:00,0.07,14298,United Kingdom
551351,15036,ASSORTED COLOURS SILK FAN,60,2011-04-28 10:20:00,0.72,14298,United Kingdom
551351,17003,BROCADE RING PURSE ,144,2011-04-28 10:20:00,0.25,14298,United Kingdom
551351,22460,EMBOSSED GLASS TEALIGHT HOLDER,96,2011-04-28 10:20:00,1.06,14298,United Kingdom
551351,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-04-28 10:20:00,0.72,14298,United Kingdom
551351,84950,ASSORTED COLOUR T-LIGHT HOLDER,96,2011-04-28 10:20:00,0.55,14298,United Kingdom
551351,85231B,CINAMMON SET OF 9 T-LIGHTS,90,2011-04-28 10:20:00,0.72,14298,United Kingdom
551351,85231G,ORANGE SCENTED SET/9 T-LIGHTS,90,2011-04-28 10:20:00,0.72,14298,United Kingdom
551351,22969,HOMEMADE JAM SCENTED CANDLES,96,2011-04-28 10:20:00,1.25,14298,United Kingdom
551351,85230A,OPIUM SCENTED VOTIVE CANDLE,144,2011-04-28 10:20:00,0.21,14298,United Kingdom
551351,85230E,STRAWBRY SCENTED VOTIVE CANDLE,144,2011-04-28 10:20:00,0.21,14298,United Kingdom
551351,85230G,ORANGE VOTIVE CANDLE,144,2011-04-28 10:20:00,0.21,14298,United Kingdom
551351,85230B,CINNAMON SCENTED VOTIVE CANDLE,144,2011-04-28 10:20:00,0.21,14298,United Kingdom
551351,21982,PACK OF 12 SUKI TISSUES ,96,2011-04-28 10:20:00,0.25,14298,United Kingdom
551351,21985,PACK OF 12 HEARTS DESIGN TISSUES ,96,2011-04-28 10:20:00,0.25,14298,United Kingdom
551351,21981,PACK OF 12 WOODLAND TISSUES ,96,2011-04-28 10:20:00,0.25,14298,United Kingdom
551351,23077,DOUGHNUT LIP GLOSS ,60,2011-04-28 10:20:00,1.04,14298,United Kingdom
551394,16015,MEDIUM CHINESE STYLE SCISSOR,400,2011-04-28 12:37:00,0.5,Unknown,United Kingdom
551438,84991,60 TEATIME FAIRY CAKE CASES,120,2011-04-28 15:23:00,0.42,13408,United Kingdom
551438,21980,PACK OF 12 RED RETROSPOT TISSUES ,72,2011-04-28 15:23:00,0.29,13408,United Kingdom
551438,21986,PACK OF 12 PINK POLKADOT TISSUES,72,2011-04-28 15:23:00,0.29,13408,United Kingdom
551438,21985,PACK OF 12 HEARTS DESIGN TISSUES ,72,2011-04-28 15:23:00,0.29,13408,United Kingdom
551501,21213,PACK OF 72 SKULL CAKE CASES,120,2011-04-28 16:53:00,0.42,16422,United Kingdom
551501,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-04-28 16:53:00,0.72,16422,United Kingdom
551524,22197,SMALL POPCORN HOLDER,200,2011-05-01 12:35:00,0.72,16401,United Kingdom
551529,22352,LUNCH BOX WITH CUTLERY RETROSPOT ,60,2011-05-01 13:18:00,2.1,12524,Germany
551529,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,60,2011-05-01 13:18:00,2.1,12524,Germany
551534,22386,JUMBO BAG PINK POLKADOT,100,2011-05-01 14:59:00,1.79,14655,United Kingdom
551534,22436,12 COLOURED PARTY BALLOONS,100,2011-05-01 14:59:00,0.65,14655,United Kingdom
551547,22355,CHARLOTTE BAG SUKI DESIGN,74,2011-05-03 09:44:00,2.46,Unknown,United Kingdom
551547,47566,PARTY BUNTING,124,2011-05-03 09:44:00,10.79,Unknown,United Kingdom
551555,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-05-03 10:25:00,0.72,17315,United Kingdom
551559,22754,SMALL RED BABUSHKA NOTEBOOK ,216,2011-05-03 10:42:00,0.72,16133,United Kingdom
551559,22755,SMALL PURPLE BABUSHKA NOTEBOOK ,72,2011-05-03 10:42:00,0.72,16133,United Kingdom
551559,22753,SMALL YELLOW BABUSHKA NOTEBOOK ,72,2011-05-03 10:42:00,0.72,16133,United Kingdom
551560,23160,REGENCY TEA SPOON,120,2011-05-03 10:43:00,1.04,16133,United Kingdom
551560,23161,REGENCY CAKE FORK,120,2011-05-03 10:43:00,1.04,16133,United Kingdom
551562,15036,ASSORTED COLOURS SILK FAN,192,2011-05-03 10:51:00,0.83,13026,United Kingdom
551563,21137,BLACK RECORD COVER FRAME,240,2011-05-03 10:55:00,3.39,16210,United Kingdom
551563,22041,"RECORD FRAME 7"" SINGLE SIZE ",96,2011-05-03 10:55:00,2.1,16210,United Kingdom
551576,22536,MAGIC DRAWING SLATE PURDEY,60,2011-05-03 11:19:00,0.36,17857,United Kingdom
551595,21498,RED RETROSPOT WRAP ,600,2011-05-03 11:33:00,0.34,12891,United Kingdom
551617,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,2011-05-03 11:41:00,2.55,16013,United Kingdom
551618,15056N,EDWARDIAN PARASOL NATURAL,60,2011-05-03 11:42:00,4.95,16013,United Kingdom
551652,22090,PAPER BUNTING RETROSPOT,80,2011-05-03 12:03:00,2.55,12643,France
551669,21355,TOAST ITS - I LOVE YOU ,90,2011-05-03 12:38:00,1.25,Unknown,United Kingdom
551686,22178,VICTORIAN GLASS HANGING T-LIGHT,192,2011-05-03 12:53:00,1.06,13668,United Kingdom
551687,22704,WRAP RED APPLES ,200,2011-05-03 13:22:00,0.34,14135,United Kingdom
551687,21213,PACK OF 72 SKULL CAKE CASES,120,2011-05-03 13:22:00,0.42,14135,United Kingdom
551698,23199,JUMBO BAG APPLES,200,2011-05-03 13:52:00,1.79,13694,United Kingdom
551698,23201,JUMBO BAG ALPHABET,200,2011-05-03 13:52:00,1.79,13694,United Kingdom
551698,85144,JARDIN ETCHED GLASS CHEESE DISH,65,2011-05-03 13:52:00,1.95,13694,United Kingdom
551725,20727,LUNCH BAG  BLACK SKULL.,100,2011-05-04 08:15:00,1.45,13798,United Kingdom
551725,20728,LUNCH BAG CARS BLUE,100,2011-05-04 08:15:00,1.45,13798,United Kingdom
551726,21231,SWEETHEART CERAMIC TRINKET BOX,72,2011-05-04 08:17:00,1.06,13798,United Kingdom
551726,21936,RED RETROSPOT PICNIC BAG,100,2011-05-04 08:17:00,2.55,13798,United Kingdom
551736,37370,RETRO COFFEE MUGS ASSORTED,504,2011-05-04 10:47:00,1.06,17443,Canada
551747,21284,RETROSPOT CANDLE  SMALL,96,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,37413,ICON MUG REVOLUTIONARY,96,2011-05-04 11:00:00,0.39,14298,United Kingdom
551747,79063C,"RETRO PILL BOX KEY CHAIN,THE KING",100,2011-05-04 11:00:00,0.18,14298,United Kingdom
551747,47503A,ASS FLORAL PRINT MULTI SCREWDRIVER,144,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,22610,PENS ASSORTED FUNNY FACE,288,2011-05-04 11:00:00,0.21,14298,United Kingdom
551747,22609,PENS ASSORTED SPACEBALL,288,2011-05-04 11:00:00,0.21,14298,United Kingdom
551747,22608,PENS ASSORTED FUNKY JEWELED ,288,2011-05-04 11:00:00,0.21,14298,United Kingdom
551747,21884,CAKES AND BOWS GIFT  TAPE,288,2011-05-04 11:00:00,0.19,14298,United Kingdom
551747,21881,CUTE CATS TAPE,288,2011-05-04 11:00:00,0.19,14298,United Kingdom
551747,21650,ASSORTED TUTTI FRUTTI BRACELET,192,2011-05-04 11:00:00,0.19,14298,United Kingdom
551747,21065,BOOM BOX SPEAKER GIRLS,96,2011-05-04 11:00:00,1.25,14298,United Kingdom
551747,85170D,SET/6 PINK BIRD T-LIGHT CANDLES,72,2011-05-04 11:00:00,0.85,14298,United Kingdom
551747,85170C,SET/6 EAU DE NIL BIRD T-LIGHTS,72,2011-05-04 11:00:00,0.85,14298,United Kingdom
551747,85170B,SET/6 BLACK BIRD T-LIGHT CANDLES,72,2011-05-04 11:00:00,0.85,14298,United Kingdom
551747,75178,ASSTD COL BUTTERFLY/CRYSTAL W/CHIME,144,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,22702,BLACK AND WHITE CAT BOWL,72,2011-05-04 11:00:00,0.85,14298,United Kingdom
551747,22700,BLACK AND WHITE DOG BOWL,96,2011-05-04 11:00:00,0.85,14298,United Kingdom
551747,85212,MINI PAINTED GARDEN DECORATION ,144,2011-05-04 11:00:00,0.21,14298,United Kingdom
551747,85131A,BEADED PEARL HEART WHITE ON STICK,144,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,85039C,S/4 BLACK MINI ROSE CANDLE IN BOWL,96,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,85039B,S/4 IVORY MINI ROSE CANDLE IN BOWL,96,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,85039A,SET/4 RED MINI ROSE CANDLE IN BOWL,96,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,22104,MIRROR MOSAIC CANDLE PLATE,96,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,22095,LADS ONLY TISSUE BOX,72,2011-05-04 11:00:00,0.42,14298,United Kingdom
551747,22094,RED RETROSPOT TISSUE BOX,72,2011-05-04 11:00:00,0.42,14298,United Kingdom
551809,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-05-04 11:32:00,0.55,17511,United Kingdom
551809,21172,PARTY METAL SIGN ,96,2011-05-04 11:32:00,1.25,17511,United Kingdom
551809,47566,PARTY BUNTING,100,2011-05-04 11:32:00,4.15,17511,United Kingdom
551809,21238,RED RETROSPOT CUP,96,2011-05-04 11:32:00,0.72,17511,United Kingdom
551809,21232,STRAWBERRY CERAMIC TRINKET BOX,72,2011-05-04 11:32:00,1.06,17511,United Kingdom
551809,22383,LUNCH BAG SUKI DESIGN ,100,2011-05-04 11:32:00,1.45,17511,United Kingdom
551809,22384,LUNCH BAG PINK POLKADOT,100,2011-05-04 11:32:00,1.45,17511,United Kingdom
551809,22197,SMALL POPCORN HOLDER,100,2011-05-04 11:32:00,0.72,17511,United Kingdom
551809,84997C,CHILDRENS CUTLERY POLKADOT BLUE,72,2011-05-04 11:32:00,3.75,17511,United Kingdom
551811,47566,PARTY BUNTING,60,2011-05-04 11:37:00,4.15,15039,United Kingdom
551819,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,288,2011-05-04 11:58:00,0.21,14739,United Kingdom
551824,16235,RECYCLED PENCIL WITH RABBIT ERASER,60,2011-05-04 12:32:00,0.21,15128,United Kingdom
551833,72741,GRAND CHOCOLATECANDLE,72,2011-05-04 13:12:00,1.25,16779,United Kingdom
551836,23144,ZINC T-LIGHT HOLDER STARS SMALL,216,2011-05-04 13:22:00,0.72,17394,United Kingdom
551839,22087,PAPER BUNTING WHITE LACE,160,2011-05-04 13:34:00,2.55,15311,United Kingdom
551842,22996,TRAVEL CARD WALLET VINTAGE TICKET,72,2011-05-04 13:52:00,0.42,16678,United Kingdom
551851,23298,SPOTTY BUNTING,150,2011-05-04 14:43:00,4.15,17511,United Kingdom
551854,21137,BLACK RECORD COVER FRAME,72,2011-05-04 14:55:00,3.39,13576,United Kingdom
551856,22297,HEART IVORY TRELLIS SMALL,72,2011-05-04 15:25:00,1.25,15027,United Kingdom
551856,22294,HEART FILIGREE DOVE  SMALL,120,2011-05-04 15:25:00,1.25,15027,United Kingdom
551869,16012,FOOD/DRINK SPONGE STICKERS,85,2011-05-04 16:36:00,0.21,16767,United Kingdom
551870,22197,SMALL POPCORN HOLDER,100,2011-05-04 16:51:00,0.72,17811,United Kingdom
551874,21094,SET/6 RED SPOTTY PAPER PLATES,96,2011-05-05 07:37:00,0.64,16422,United Kingdom
551874,22090,PAPER BUNTING RETROSPOT,80,2011-05-05 07:37:00,2.55,16422,United Kingdom
551875,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-05-05 08:16:00,0.72,17061,United Kingdom
551875,47566,PARTY BUNTING,100,2011-05-05 08:16:00,4.15,17061,United Kingdom
551877,85099C,JUMBO  BAG BAROQUE BLACK WHITE,100,2011-05-05 08:30:00,1.79,16990,United Kingdom
551879,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-05-05 08:33:00,2.55,13831,United Kingdom
551881,22151,PLACE SETTING WHITE HEART,432,2011-05-05 09:11:00,0.36,13784,United Kingdom
551883,22464,HANGING METAL HEART LANTERN,72,2011-05-05 09:15:00,1.45,13762,United Kingdom
551883,23155,KNICKERBOCKERGLORY MAGNET ASSORTED ,96,2011-05-05 09:15:00,0.72,13762,United Kingdom
551884,84596B,SMALL DOLLY MIX DESIGN ORANGE BOWL,144,2011-05-05 09:17:00,0.42,16109,United Kingdom
551884,84596L,BISCUITS SMALL BOWL LIGHT BLUE,72,2011-05-05 09:17:00,0.42,16109,United Kingdom
551889,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-05-05 09:34:00,1.06,18198,United Kingdom
551902,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-05-05 10:49:00,0.55,17512,United Kingdom
551907,21326,AGED GLASS SILVER T-LIGHT HOLDER,144,2011-05-05 10:51:00,0.55,16027,United Kingdom
551951,15034,PAPER POCKET TRAVELING FAN ,300,2011-05-05 11:46:00,0.14,18094,United Kingdom
551951,15039,SANDALWOOD FAN,300,2011-05-05 11:46:00,0.53,18094,United Kingdom
551951,15036,ASSORTED COLOURS SILK FAN,600,2011-05-05 11:46:00,0.72,18094,United Kingdom
551952,21380,WOODEN HAPPY BIRTHDAY GARLAND,144,2011-05-05 11:47:00,2.55,15838,United Kingdom
551955,84945,MULTI COLOUR SILVER T-LIGHT HOLDER,384,2011-05-05 12:22:00,0.72,13199,United Kingdom
551967,21326,AGED GLASS SILVER T-LIGHT HOLDER,72,2011-05-05 13:19:00,0.65,16457,United Kingdom
551976,20719,WOODLAND CHARLOTTE BAG,100,2011-05-05 13:29:00,0.72,15061,United Kingdom
551981,85123A,WHITE HANGING HEART T-LIGHT HOLDER,192,2011-05-05 13:53:00,2.55,13694,United Kingdom
551981,22804,CANDLEHOLDER PINK HANGING HEART,64,2011-05-05 13:53:00,2.55,13694,United Kingdom
551981,21733,RED HANGING HEART T-LIGHT HOLDER,96,2011-05-05 13:53:00,2.55,13694,United Kingdom
551989,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-05-05 15:12:00,2.55,14423,United Kingdom
551998,37413,ICON MUG REVOLUTIONARY,60,2011-05-05 15:48:00,0.39,14099,United Kingdom
552013,22436,12 COLOURED PARTY BALLOONS,60,2011-05-05 17:34:00,0.65,12451,Switzerland
552013,22440,BALLOON WATER BOMB PACK OF 35,60,2011-05-05 17:34:00,0.42,12451,Switzerland
552026,21981,PACK OF 12 WOODLAND TISSUES ,432,2011-05-05 18:06:00,0.25,17940,United Kingdom
552038,22489,PACK OF 12 TRADITIONAL CRAYONS,144,2011-05-06 08:08:00,0.36,14156,Ireland
552038,21977,PACK OF 60 PINK PAISLEY CAKE CASES,240,2011-05-06 08:08:00,0.42,14156,Ireland
552038,21790,VINTAGE SNAP CARDS,72,2011-05-06 08:08:00,0.72,14156,Ireland
552038,21212,PACK OF 72 RETROSPOT CAKE CASES,240,2011-05-06 08:08:00,0.42,14156,Ireland
552038,21169,YOU'RE CONFUSING ME METAL SIGN ,144,2011-05-06 08:08:00,1.45,14156,Ireland
552038,21166,COOK WITH WINE METAL SIGN ,144,2011-05-06 08:08:00,1.85,14156,Ireland
552038,21164,HOME SWEET HOME METAL SIGN ,144,2011-05-06 08:08:00,2.55,14156,Ireland
552038,20979,36 PENCILS TUBE RED RETROSPOT,64,2011-05-06 08:08:00,1.25,14156,Ireland
552039,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-05-06 08:10:00,2.55,13081,United Kingdom
552039,84992,72 SWEETHEART FAIRY CAKE CASES,72,2011-05-06 08:10:00,0.55,13081,United Kingdom
552039,22433,WATERING CAN GREEN DINOSAUR,96,2011-05-06 08:10:00,1.65,13081,United Kingdom
552039,22431,WATERING CAN BLUE ELEPHANT,96,2011-05-06 08:10:00,1.65,13081,United Kingdom
552039,15034,PAPER POCKET TRAVELING FAN ,192,2011-05-06 08:10:00,0.14,13081,United Kingdom
552039,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-05-06 08:10:00,0.72,13081,United Kingdom
552044,71459,HANGING JAM JAR T-LIGHT HOLDER,96,2011-05-06 09:14:00,0.72,17423,United Kingdom
552048,23298,"BUNTING , SPOTTY ",60,2011-05-06 10:00:00,4.15,17809,United Kingdom
552056,79321,CHILLI LIGHTS,72,2011-05-06 10:33:00,4.95,16353,United Kingdom
552057,21980,PACK OF 12 RED RETROSPOT TISSUES ,72,2011-05-06 10:34:00,0.29,17504,United Kingdom
552058,75049L,LARGE CIRCULAR MIRROR MOBILE,192,2011-05-06 10:36:00,0.85,15218,United Kingdom
552059,21399,BLUE POLKADOT COFFEE MUG,96,2011-05-06 10:37:00,0.39,17470,United Kingdom
552060,84946,ANTIQUE SILVER T-LIGHT GLASS,72,2011-05-06 10:39:00,1.06,15668,United Kingdom
552061,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-05-06 10:43:00,1.06,13001,United Kingdom
552171,15056BL,EDWARDIAN PARASOL BLACK,60,2011-05-06 13:01:00,4.95,14145,United Kingdom
552171,15056N,EDWARDIAN PARASOL NATURAL,60,2011-05-06 13:01:00,4.95,14145,United Kingdom
552171,20679,EDWARDIAN PARASOL RED,60,2011-05-06 13:01:00,4.95,14145,United Kingdom
552172,16014,SMALL CHINESE STYLE SCISSOR,2000,2011-05-06 13:03:00,0.32,16308,United Kingdom
552175,23200,mailout ,100,2011-05-06 13:25:00,4.13,Unknown,United Kingdom
552177,23202,mailout,100,2011-05-06 13:28:00,4.13,Unknown,United Kingdom
552178,23203,mailout,100,2011-05-06 13:29:00,2.08,Unknown,United Kingdom
552181,22138,BAKING SET 9 PIECE RETROSPOT ,96,2011-05-06 13:36:00,4.25,17381,United Kingdom
552181,22417,PACK OF 60 SPACEBOY CAKE CASES,120,2011-05-06 13:36:00,0.42,17381,United Kingdom
552181,85227,SET OF 6 3D KIT CARDS FOR KIDS,120,2011-05-06 13:36:00,0.85,17381,United Kingdom
552181,22659,LUNCH BOX I LOVE LONDON,320,2011-05-06 13:36:00,1.65,17381,United Kingdom
552187,23209,mailout,100,2011-05-06 13:59:00,1.65,Unknown,United Kingdom
552197,22492,MINI PAINT SET VINTAGE ,72,2011-05-06 14:32:00,0.65,13743,United Kingdom
552197,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,96,2011-05-06 14:32:00,0.29,13743,United Kingdom
552227,84596J,MIXED NUTS LIGHT GREEN BOWL,70,2011-05-06 15:27:00,0.42,Unknown,United Kingdom
552229,21084,SET/6 COLLAGE PAPER CUPS,51,2011-05-06 15:40:00,0.19,Unknown,United Kingdom
552229,21090,SET/6 COLLAGE PAPER PLATES,86,2011-05-06 15:40:00,0.39,Unknown,United Kingdom
552238,85017B,ENVELOPE 50 BLOSSOM IMAGES,108,2011-05-06 16:48:00,0.42,14403,United Kingdom
552252,21980,PACK OF 12 RED RETROSPOT TISSUES ,72,2011-05-08 10:11:00,0.29,15227,United Kingdom
552257,22294,HEART FILIGREE DOVE  SMALL,72,2011-05-08 11:08:00,1.25,16923,United Kingdom
552272,71459,HANGING JAM JAR T-LIGHT HOLDER,192,2011-05-08 12:13:00,0.72,13694,United Kingdom
552272,47566,PARTY BUNTING,150,2011-05-08 12:13:00,4.15,13694,United Kingdom
552272,21231,SWEETHEART CERAMIC TRINKET BOX,72,2011-05-08 12:13:00,1.06,13694,United Kingdom
552272,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,144,2011-05-08 12:13:00,0.55,13694,United Kingdom
552272,84978,HANGING HEART JAR T-LIGHT HOLDER,144,2011-05-08 12:13:00,1.06,13694,United Kingdom
552276,21703,BAG 125g SWIRLY MARBLES,72,2011-05-08 12:31:00,0.42,18142,United Kingdom
552276,22492,MINI PAINT SET VINTAGE ,72,2011-05-08 12:31:00,0.65,18142,United Kingdom
552279,16014,SMALL CHINESE STYLE SCISSOR,600,2011-05-08 12:38:00,0.32,15117,United Kingdom
552284,84879,ASSORTED COLOUR BIRD ORNAMENT,80,2011-05-08 12:48:00,1.69,18149,United Kingdom
552324,21746,SMALL RED RETROSPOT WINDMILL,120,2011-05-09 09:46:00,1.06,16672,United Kingdom
552327,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,64,2011-05-09 10:03:00,0.65,17007,United Kingdom
552340,21922,UNION STRIPE WITH FRINGE  HAMMOCK,60,2011-05-09 12:04:00,6.95,17949,United Kingdom
552341,22607,WOODEN ROUNDERS GARDEN SET ,96,2011-05-09 12:05:00,8.5,17949,United Kingdom
552342,22502,PICNIC BASKET WICKER SMALL,96,2011-05-09 12:07:00,4.95,17949,United Kingdom
552441,84836,ZINC METAL HEART DECORATION,60,2011-05-09 12:58:00,1.25,16359,United Kingdom
552445,22178,VICTORIAN GLASS HANGING T-LIGHT,96,2011-05-09 13:27:00,1.06,16839,United Kingdom
552449,23076,ICE CREAM SUNDAE LIP GLOSS,96,2011-05-09 13:49:00,1.25,12355,Bahrain
